index,exec_time_us,loop_time_us,adc_time_us,heater_time_us,temp_get_time_us,e2e_time_us,temp_c,free_heap,cpu_core0,cpu_core1,cpu_overall,temp_mutex_wait,metrics_mutex_wait
254,,100000,85,115,61,,40.36,129128,0.00,16.74,8.37,12,4
255,,100000,89,114,61,,41.52,129128,0.00,16.74,8.37,16,4
256,,100062,85,114,61,,41.82,129128,2.60,16.75,9.68,12,4
257,,99938,89,44,61,,41.58,129128,0.00,16.74,8.37,16,4
258,,100000,85,44,61,,41.52,129128,0.00,16.74,8.37,12,4
259,,100063,89,44,61,,41.18,129128,0.00,16.75,8.38,16,5
260,,100000,85,44,61,,41.03,129128,0.00,17.72,8.86,12,4
261,,100000,89,44,61,,40.76,129128,0.00,16.74,8.37,16,5
262,,100000,85,44,61,,40.79,129128,0.00,16.75,8.38,12,4
263,,100000,89,44,61,,40.73,129128,0.00,16.74,8.37,16,5
264,,100000,85,44,61,,40.33,129128,3.14,16.74,9.94,12,5
265,,100000,89,44,61,,40.27,129128,0.00,16.75,8.38,16,5
266,,99937,85,44,61,,39.97,129128,0.00,16.74,8.37,12,4
267,,100000,89,44,61,,40.03,129128,0.00,16.74,8.37,16,5
268,,100000,85,44,61,,39.94,129128,0.00,16.75,8.38,12,4
269,,100000,89,113,61,,39.70,129128,0.00,17.68,8.84,16,4
270,,100000,85,44,61,,39.55,129128,0.00,16.74,8.37,12,4
271,,100000,89,44,61,,39.15,129128,0.00,16.75,8.38,16,5
272,,100000,85,114,61,,39.24,129128,2.60,16.74,9.67,12,4
273,,100000,89,115,61,,39.27,129128,0.00,16.74,8.37,16,4
274,,100000,85,114,61,,38.79,129128,0.00,16.75,8.38,12,4
275,,100000,89,114,61,,39.21,129128,0.00,16.74,8.37,16,5
276,,100000,85,44,61,,40.36,129128,0.00,16.74,8.37,12,4
277,,100000,89,115,61,,41.06,129128,0.00,17.73,8.86,16,4
278,,100062,85,44,61,,41.82,129128,0.00,16.74,8.37,12,4
279,,99938,89,44,61,,41.33,129128,0.00,16.74,8.37,16,4
280,,100000,85,44,61,,41.52,129128,0.00,16.75,8.38,12,4
