index, exec_time_us, loop_time_us, adc_time_us, heater_time_us, temp_get_time_us, e2e_time_us, free_heap, cpu_core0, cpu_core1, cpu_overall, temp_mutex_wait, metrics_mutex_wait
   67,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
   68,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
   69,             ,        10000,          96,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
   70,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
   71,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
   72,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.90,        8.95,               8,                  8
   73,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
   74,             ,         9839,          75,               ,                8,            ,    253980,      0.00,     17.81,        8.90,               8,                  8
   75,             ,        10161,          75,               ,                7,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
   76,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
   77,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
   78,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
   79,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
   80,             ,        10000,          93,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
   81,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
   82,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.90,        8.95,               8,                  8
   83,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
   84,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.81,        8.90,               8,                  8
   85,             ,         9838,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
   86,             ,        10162,          75,               ,                7,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
   87,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
   88,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
   89,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
   90,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
   91,             ,        10000,          96,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
   92,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.90,        8.95,               8,                  8
   93,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
   94,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
   95,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.83,        8.93,               8,                  8
   96,             ,         9839,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
   97,             ,        10161,          75,               ,                7,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
   98,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
   99,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  100,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  101,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  102,             ,        10000,          92,               ,                8,            ,    253980,      0.00,     17.91,        8.95,               8,                  8
  103,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  104,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.81,        8.90,               8,                  8
  105,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  106,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  107,             ,         9838,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  108,             ,        10162,          75,               ,                7,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  109,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  110,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  111,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  112,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.91,        8.95,               8,                  8
  113,             ,        10000,          96,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  114,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  115,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.83,        8.93,               8,                  8
  116,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  117,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  118,             ,         9838,          75,               ,                8,            ,    253980,      0.00,     17.81,        8.90,               8,                  8
  119,             ,        10162,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  120,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  121,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  122,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.90,        8.95,               8,                  8
  123,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  124,             ,        10000,          93,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  125,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.83,        8.93,               8,                  8
  126,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  127,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  128,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  129,             ,         9838,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  130,             ,        10162,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  131,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  132,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.91,        8.95,               8,                  8
  133,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  134,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  135,             ,        10000,          96,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  136,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  137,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  138,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  139,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  140,             ,         9838,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  141,             ,        10162,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  142,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.90,        8.95,               8,                  8
  143,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  144,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  145,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  146,             ,        10000,          93,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  147,             ,        10000,          75,               ,                8,            ,    253980,      0.03,     17.81,        8.92,               8,                  8
  148,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.81,        8.90,               8,                  8
  149,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  150,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  151,             ,         9839,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  152,             ,        10161,          75,               ,                7,            ,    253980,      0.00,     17.90,        8.95,               8,                  8
  153,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  154,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  155,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  156,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  157,             ,        10000,          96,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  158,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  159,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  160,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  161,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  162,             ,         9838,          75,               ,                8,            ,    253980,      0.00,     17.90,        8.95,               8,                  8
  163,             ,        10162,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  164,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  165,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.83,        8.93,               8,                  8
  166,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  167,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  168,             ,        10000,          93,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  169,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  170,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  171,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  172,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.91,        8.95,               8,                  8
  173,             ,         9838,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  174,             ,        10162,          75,               ,                7,            ,    253980,      0.00,     17.81,        8.90,               8,                  8
  175,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  176,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  177,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  178,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  179,             ,        10000,          96,               ,                8,            ,    253980,      0.04,     17.83,        8.93,               8,                  8
  180,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  181,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  182,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.91,        8.95,               8,                  8
  183,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  184,             ,         9838,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  185,             ,        10162,          75,               ,                7,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  186,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  187,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  188,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  189,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  190,             ,        10000,          93,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  191,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  192,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.90,        8.95,               8,                  8
  193,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.83,        8.93,               8,                  8
  194,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  195,             ,         9838,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  196,             ,        10162,          75,               ,                7,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  197,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.83,        8.93,               8,                  8
  198,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.81,        8.90,               8,                  8
  199,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  200,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  201,             ,        10000,          96,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  202,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.90,        8.95,               8,                  8
  203,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  204,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.81,        8.90,               8,                  8
  205,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  206,             ,         9838,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  207,             ,        10162,          75,               ,                7,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  208,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  209,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  210,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  211,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.28,               8,                  8
  212,             ,        10000,          92,               ,                8,            ,    253980,      0.00,     17.91,        8.95,               8,                  8
  213,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  214,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  215,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  216,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  217,             ,         9838,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  218,             ,        10162,          75,               ,                8,            ,    253980,      0.00,     17.81,        8.90,               8,                  8
  219,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  220,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  221,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  222,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.91,        8.95,               8,                  8
  223,             ,        10000,          96,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  224,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.81,        8.90,               8,                  8
  225,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  226,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  227,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  228,             ,         9838,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  229,             ,        10162,          75,               ,                7,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  230,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  231,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  232,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.90,        8.95,               8,                  8
  233,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  234,             ,        10000,          93,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  235,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  236,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  237,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  238,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.81,        8.90,               8,                  8
  239,             ,         9838,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  240,             ,        10162,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  241,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  242,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.90,        8.95,               8,                  8
  243,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  244,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.81,        8.90,               8,                  8
  245,             ,        10000,          96,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  246,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  247,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  248,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  249,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.83,        8.93,               8,                  8
  250,             ,         9838,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  251,             ,        10162,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  252,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.90,        8.95,               8,                  8
  253,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  254,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  255,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  256,             ,        10000,          93,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  257,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  258,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  259,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  260,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  261,             ,         9838,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  262,             ,        10162,          75,               ,                7,            ,    253980,      0.00,     17.91,        8.95,               8,                  8
  263,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  264,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  265,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  266,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  267,             ,        10000,          96,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  268,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  269,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  270,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  271,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  272,             ,         9838,          75,               ,                8,            ,    253980,      0.00,     17.90,        8.95,               8,                  8
  273,             ,        10162,          75,               ,                7,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  274,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  275,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  276,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  277,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  278,             ,        10000,          93,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  279,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  280,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  281,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
  282,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.91,        8.95,               8,                  8
  283,             ,         9838,          75,               ,                8,            ,    253980,      0.04,     17.83,        8.93,               8,                  8
  284,             ,        10162,          75,               ,                8,            ,    253980,      0.00,     17.81,        8.90,               8,                  8
  285,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.83,        8.93,               8,                  8
  286,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
  287,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
  288,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  289,             ,        10000,          96,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
  290,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
  291,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
